Date,BTCUSDT Close,ETHUSDT Close,ADAUSDT Close,SOLUSDT Close,SHIBUSDT Close,DOGEUSDT Close
2021-10-01,43635.79000000,3002.98000000,2.10000000,139.52000000,0.00000725,0.20260000
2021-10-02,47520.84000000,3267.31000000,2.20400000,156.69000000,0.00000744,0.21680000
2021-10-03,47898.66000000,3404.97000000,2.26400000,170.62000000,0.00000806,0.21910000
2021-10-04,47468.79000000,3335.31000000,2.17200000,167.13000000,0.00000825,0.21600000
2021-10-05,49306.68000000,3387.96000000,2.21800000,166.90000000,0.00001379,0.24240000
2021-10-06,51513.81000000,3486.63000000,2.21000000,157.96000000,0.00002055,0.25370000
2021-10-07,54810.94000000,3519.54000000,2.16300000,152.03000000,0.00003042,0.23990000
2021-10-08,53815.22000000,3574.31000000,2.26800000,154.44000000,0.00002186,0.24380000
2021-10-09,54560.58000000,3579.48000000,2.24900000,160.02000000,0.00002804,0.24570000
2021-10-10,55049.15000000,3530.53000000,2.25800000,155.41000000,0.00002642,0.24520000
2021-10-11,56507.09000000,3518.15000000,2.22600000,151.47000000,0.00002669,0.23580000
2021-10-12,56711.35000000,3486.21000000,2.10300000,143.20000000,0.00003113,0.22400000
2021-10-13,56277.78000000,3501.88000000,2.13300000,149.28000000,0.00003001,0.22920000
2021-10-14,58065.99000000,3643.00000000,2.17400000,149.65000000,0.00002966,0.23610000
2021-10-15,59431.71000000,3820.92000000,2.17500000,150.85000000,0.00002665,0.23340000
2021-10-16,61655.99000000,3842.95000000,2.21300000,158.79000000,0.00002499,0.23680000
2021-10-17,61115.85000000,3878.16000000,2.17900000,162.96000000,0.00002585,0.23690000
2021-10-18,62123.87000000,3852.77000000,2.14300000,159.92000000,0.00002881,0.23790000
2021-10-19,62588.86000000,3823.01000000,2.15400000,158.50000000,0.00002834,0.25420000
2021-10-20,63844.67000000,3844.24000000,2.09300000,155.77000000,0.00002771,0.24280000
2021-10-21,65069.02000000,4185.82000000,2.22600000,184.22000000,0.00002872,0.25290000
2021-10-22,63237.90000000,4155.99000000,2.18400000,201.71000000,0.00002757,0.24550000
2021-10-23,61236.52000000,4023.90000000,2.15800000,202.84000000,0.00002795,0.24630000
2021-10-24,61227.76000000,4132.89000000,2.15600000,196.56000000,0.00003556,0.25040000
2021-10-25,62084.26000000,4134.69000000,2.13600000,201.68000000,0.00003950,0.26850000
2021-10-26,62758.02000000,4224.89000000,2.17900000,208.63000000,0.00004154,0.26470000
2021-10-27,60714.34000000,4209.72000000,2.14400000,202.83000000,0.00005039,0.25890000
2021-10-28,58839.80000000,3995.64000000,1.93300000,186.84000000,0.00008665,0.23580000
2021-10-29,61642.99000000,4379.83000000,2.02000000,201.60000000,0.00006209,0.29370000
2021-10-30,61679.95000000,4342.72000000,1.99100000,197.04000000,0.00007643,0.28550000
2021-10-31,61697.84000000,4370.49000000,1.99100000,191.91000000,0.00006563,0.26780000
2021-11-01,59922.98000000,4190.66000000,1.92600000,200.89000000,0.00007286,0.26620000
2021-11-02,61074.50000000,4318.83000000,1.94700000,203.92000000,0.00006991,0.27040000
2021-11-03,63210.41000000,4588.75000000,1.95900000,229.60000000,0.00006637,0.27160000
2021-11-04,62420.00000000,4556.41000000,2.04100000,238.10000000,0.00005906,0.26920000
2021-11-05,62203.80000000,4542.40000000,2.00100000,242.93000000,0.00004699,0.26170000
2021-11-06,61109.52000000,4491.01000000,2.02300000,239.79000000,0.00006103,0.26360000
2021-11-07,62133.04000000,4549.99000000,1.99000000,254.18000000,0.00005756,0.26240000
2021-11-08,65199.99000000,4720.51000000,2.03700000,248.29000000,0.00005472,0.26920000
2021-11-09,68490.00000000,4814.00000000,2.14400000,246.72000000,0.00005612,0.28360000
2021-11-10,66487.23000000,4691.48000000,2.20600000,236.60000000,0.00005427,0.27040000
2021-11-11,64746.18000000,4636.68000000,2.10400000,239.04000000,0.00005167,0.26110000
2021-11-12,64826.63000000,4774.35000000,2.08000000,232.24000000,0.00005360,0.26530000
2021-11-13,63773.94000000,4639.50000000,2.04500000,225.54000000,0.00005154,0.25640000
2021-11-14,64637.81000000,4628.63000000,2.05000000,237.20000000,0.00005372,0.26130000
2021-11-15,65712.65000000,4702.07000000,2.05000000,243.72000000,0.00005256,0.26230000
2021-11-16,60907.41000000,4309.58000000,1.92900000,226.70000000,0.00004981,0.24660000
2021-11-17,59039.99000000,4122.11000000,1.82600000,212.49000000,0.00004743,0.23220000
2021-11-18,59840.01000000,4279.50000000,1.88100000,216.74000000,0.00004803,0.23720000
2021-11-19,55900.00000000,4010.67000000,1.77100000,192.00000000,0.00004246,0.21800000
2021-11-20,58513.10000000,4280.55000000,1.86900000,214.94000000,0.00004802,0.23270000
2021-11-21,58674.67000000,4343.29000000,1.87800000,211.66000000,0.00004580,0.22870000
2021-11-22,57383.39000000,4164.99000000,1.79400000,220.45000000,0.00004373,0.22200000
2021-11-23,56947.82000000,4178.58000000,1.80400000,220.95000000,0.00004413,0.22220000
2021-11-24,56399.99000000,4246.71000000,1.67400000,217.13000000,0.00004059,0.22250000
2021-11-25,57749.99000000,4317.20000000,1.69400000,210.95000000,0.00004202,0.21910000
2021-11-26,57900.91000000,4426.63000000,1.64400000,205.50000000,0.00004054,0.21770000
2021-11-27,54347.07000000,4115.01000000,1.55700000,195.39000000,0.00004016,0.20460000
2021-11-28,54137.31000000,4026.03000000,1.49500000,187.13000000,0.00003757,0.19940000
2021-11-29,57359.02000000,4306.75000000,1.59000000,200.85000000,0.00003897,0.20510000
2021-11-30,57092.92000000,4435.24000000,1.58000000,203.72000000,0.00004848,0.22170000
2021-12-01,57362.01000000,4759.37000000,1.58500000,214.93000000,0.00004666,0.21610000
2021-12-02,56300.12000000,4490.98000000,1.53500000,224.24000000,0.00004190,0.20390000
2021-12-03,56323.01000000,4493.15000000,1.67800000,229.97000000,0.00004115,0.20720000
2021-12-04,52000.00000000,4058.12000000,1.47800000,196.09000000,0.00003836,0.18980000
2021-12-05,49170.79000000,4162.80000000,1.40100000,196.50000000,0.00003677,0.17810000
2021-12-06,49018.47000000,4168.09000000,1.36100000,193.31000000,0.00003565,0.17080000
2021-12-07,50945.03000000,4341.57000000,1.44400000,195.35000000,0.00003754,0.17940000
2021-12-08,50110.91000000,4293.57000000,1.35200000,186.62000000,0.00003642,0.17670000
2021-12-09,49513.35000000,4359.41000000,1.36800000,189.25000000,0.00003632,0.17680000
2021-12-10,48373.48000000,4140.86000000,1.30200000,179.82000000,0.00003509,0.17100000
2021-12-11,48296.99000000,4008.53000000,1.23700000,170.18000000,0.00003388,0.16480000
2021-12-12,49305.70000000,4042.76000000,1.39100000,169.80000000,0.00003425,0.16800000
2021-12-13,48873.19000000,3996.32000000,1.30800000,167.40000000,0.00003545,0.16490000
2021-12-14,46952.00000000,3775.14000000,1.21800000,153.77000000,0.00003318,0.15750000
2021-12-15,48262.41000000,3847.45000000,1.25400000,160.50000000,0.00003375,0.18360000
2021-12-16,48819.60000000,4018.08000000,1.29700000,178.77000000,0.00003421,0.18080000
2021-12-17,47766.07000000,3968.03000000,1.25100000,179.25000000,0.00003301,0.17510000
2021-12-18,46283.05000000,3877.23000000,1.22300000,174.15000000,0.00003136,0.16960000
2021-12-19,47712.38000000,3988.58000000,1.29800000,184.49000000,0.00003175,0.17270000
2021-12-20,46687.22000000,3906.62000000,1.23500000,178.38000000,0.00003033,0.16990000
2021-12-21,47928.47000000,4007.46000000,1.25500000,175.49000000,0.00003200,0.16980000
2021-12-22,49249.00000000,4048.60000000,1.29900000,179.61000000,0.00003364,0.17230000
2021-12-23,48524.11000000,3960.59000000,1.34000000,180.87000000,0.00003509,0.17450000
2021-12-24,51029.99000000,4092.03000000,1.45900000,187.69000000,0.00003916,0.18290000
2021-12-25,50844.14000000,4038.69000000,1.40100000,191.65000000,0.00003686,0.18720000
2021-12-26,49675.56000000,4013.21000000,1.41100000,190.90000000,0.00003684,0.18580000
2021-12-27,51009.02000000,4080.09000000,1.46100000,201.02000000,0.00003846,0.19070000
2021-12-28,49828.06000000,3960.70000000,1.48600000,190.29000000,0.00003682,0.18140000
2021-12-29,48001.01000000,3816.15000000,1.42000000,179.63000000,0.00003602,0.17670000
2021-12-30,46504.00000000,3649.41000000,1.30600000,170.21000000,0.00003332,0.16880000
2021-12-31,47201.85000000,3742.78000000,1.34400000,171.59000000,0.00003394,0.17150000
2022-01-01,46813.20000000,3723.96000000,1.32500000,172.94000000,0.00003363,0.17140000
2022-01-02,47329.47000000,3758.55000000,1.35600000,177.65000000,0.00003382,0.17270000
2022-01-03,46793.26000000,3785.00000000,1.35000000,172.80000000,0.00003354,0.17190000
2022-01-04,46313.97000000,3744.23000000,1.31400000,167.84000000,0.00003277,0.16980000
2022-01-05,46422.55000000,3809.45000000,1.33200000,169.15000000,0.00003264,0.16980000
2022-01-06,42835.00000000,3448.83000000,1.20400000,148.12000000,0.00002927,0.15490000
2022-01-07,41803.11000000,3238.74000000,1.20700000,139.63000000,0.00002921,0.15290000
2022-01-08,41810.91000000,3203.50000000,1.22400000,139.36000000,0.00002954,0.15650000
2022-01-09,41833.89000000,3120.57000000,1.17600000,141.93000000,0.00002804,0.15150000
2022-01-10,41967.59000000,3155.04000000,1.16100000,140.62000000,0.00002841,0.15110000
2022-01-11,42277.98000000,3120.20000000,1.16200000,137.28000000,0.00002713,0.14550000
2022-01-12,42605.02000000,3234.52000000,1.21900000,140.07000000,0.00002772,0.15320000
2022-01-13,43509.93000000,3338.04000000,1.29500000,148.65000000,0.00003183,0.16660000
2022-01-14,42623.87000000,3266.43000000,1.24600000,147.52000000,0.00002997,0.17580000
2022-01-15,42927.96000000,3307.49000000,1.26900000,145.98000000,0.00003089,0.19070000
2022-01-16,42977.22000000,3313.61000000,1.33500000,146.83000000,0.00003040,0.18020000
2022-01-17,42647.40000000,3258.22000000,1.45500000,142.95000000,0.00002932,0.16970000
2022-01-18,42040.54000000,3182.33000000,1.57700000,139.21000000,0.00002884,0.16860000
2022-01-19,41706.41000000,3099.38000000,1.45200000,138.00000000,0.00002781,0.16610000
2022-01-20,41924.97000000,3125.14000000,1.35100000,137.03000000,0.00002769,0.16510000
2022-01-21,38465.65000000,2837.22000000,1.20700000,124.21000000,0.00002547,0.14980000
2022-01-22,36341.64000000,2567.26000000,1.13600000,109.67000000,0.00002215,0.14240000
2022-01-23,35051.00000000,2416.68000000,1.06700000,94.37000000,0.00002183,0.13670000
2022-01-24,35338.26000000,2459.69000000,1.07300000,92.10000000,0.00002229,0.13930000
2022-01-25,36424.49000000,2415.76000000,1.04800000,90.07000000,0.00002089,0.13650000
2022-01-26,37389.76000000,2476.26000000,1.04800000,94.73000000,0.00002139,0.14560000
2022-01-27,35745.70000000,2364.87000000,1.01500000,86.75000000,0.00002018,0.13990000
2022-01-28,37351.83000000,2446.92000000,1.04800000,92.42000000,0.00002112,0.14100000
2022-01-29,37737.73000000,2541.48000000,1.04900000,92.11000000,0.00002133,0.14210000
2022-01-30,37917.13000000,2570.48000000,1.06000000,94.45000000,0.00002168,0.14140000
2022-01-31,37025.68000000,2512.07000000,1.02200000,90.72000000,0.00002055,0.13790000
2022-02-01,38596.82000000,2751.62000000,1.05600000,106.92000000,0.00002173,0.14360000
2022-02-02,38552.87000000,2781.05000000,1.09000000,110.63000000,0.00002175,0.14280000
2022-02-03,36820.83000000,2657.65000000,1.02900000,97.40000000,0.00002046,0.13760000
2022-02-04,37297.62000000,2682.99000000,1.05300000,102.39000000,0.00002059,0.13800000
2022-02-05,41447.85000000,2997.74000000,1.14300000,114.01000000,0.00002281,0.14780000
2022-02-06,41444.04000000,3008.60000000,1.12800000,114.40000000,0.00002280,0.14800000
2022-02-07,42818.99000000,3068.82000000,1.16000000,119.20000000,0.00002880,0.15940000
2022-02-08,44178.57000000,3146.45000000,1.24100000,117.47000000,0.00003413,0.16510000
2022-02-09,43343.28000000,3076.52000000,1.15300000,111.23000000,0.00003114,0.15590000
2022-02-10,43775.42000000,3179.60000000,1.17600000,111.01000000,0.00003250,0.15760000
2022-02-11,43343.71000000,3081.08000000,1.14200000,104.67000000,0.00003059,0.15210000
2022-02-12,42288.46000000,2934.20000000,1.08300000,96.92000000,0.00002889,0.14500000
2022-02-13,42230.00000000,2918.72000000,1.05600000,95.95000000,0.00002877,0.14420000
2022-02-14,41916.43000000,2865.64000000,1.03300000,93.55000000,0.00002931,0.14510000
2022-02-15,43567.76000000,3025.12000000,1.07800000,101.32000000,0.00003053,0.14850000
2022-02-16,43971.26000000,3141.00000000,1.09800000,102.80000000,0.00003067,0.15000000
2022-02-17,43583.05000000,3083.85000000,1.07900000,99.19000000,0.00003067,0.14790000
2022-02-18,40691.98000000,2907.36000000,1.03000000,94.38000000,0.00002915,0.14090000
2022-02-19,40125.12000000,2805.38000000,1.00200000,91.21000000,0.00002835,0.14110000
2022-02-20,39794.59000000,2713.12000000,0.97200000,88.41000000,0.00002639,0.13860000
2022-02-21,38919.25000000,2710.89000000,0.95700000,93.83000000,0.00002669,0.13890000
2022-02-22,36591.06000000,2519.26000000,0.83300000,81.64000000,0.00002338,0.12560000
2022-02-23,37750.67000000,2625.07000000,0.89500000,87.24000000,0.00002475,0.13050000
2022-02-24,34936.89000000,2397.41000000,0.80000000,77.52000000,0.00002276,0.11590000
2022-02-25,38923.36000000,2636.92000000,0.85800000,89.65000000,0.00002428,0.12370000
2022-02-26,39390.33000000,2793.59000000,0.91600000,92.79000000,0.00002510,0.12890000
2022-02-27,38606.81000000,2715.97000000,0.86300000,87.01000000,0.00002383,0.12490000
2022-02-28,37793.80000000,2608.05000000,0.87800000,86.68000000,0.00002345,0.12310000
2022-03-01,43147.71000000,2911.83000000,0.96700000,97.31000000,0.00002571,0.13250000
2022-03-02,44324.65000000,3016.64000000,0.96800000,104.24000000,0.00002686,0.13490000
2022-03-03,43305.77000000,2895.01000000,0.92000000,98.39000000,0.00002568,0.13190000
2022-03-04,41449.94000000,2725.33000000,0.87500000,91.56000000,0.00002468,0.12600000
2022-03-05,39050.62000000,2625.44000000,0.83800000,87.71000000,0.00002398,0.12270000
2022-03-06,39300.54000000,2639.26000000,0.85500000,87.69000000,0.00002415,0.12370000
2022-03-07,37869.45000000,2525.51000000,0.81100000,82.26000000,0.00002310,0.11890000
2022-03-08,38695.87000000,2549.27000000,0.81200000,83.48000000,0.00002329,0.11890000
2022-03-09,41217.73000000,2698.56000000,0.83400000,88.13000000,0.00002384,0.12110000
2022-03-10,40768.51000000,2658.38000000,0.82400000,85.31000000,0.00002322,0.11880000
2022-03-11,38714.97000000,2551.95000000,0.79300000,81.92000000,0.00002224,0.11590000
2022-03-12,39088.94000000,2583.86000000,0.79300000,81.80000000,0.00002235,0.11630000
2022-03-13,39194.08000000,2591.92000000,0.79900000,82.56000000,0.00002237,0.11590000
2022-03-14,38144.05000000,2534.07000000,0.79000000,79.50000000,0.00002168,0.11130000
2022-03-15,38768.41000000,2544.17000000,0.79200000,79.66000000,0.00002166,0.11250000
2022-03-16,39160.00000000,2620.40000000,0.80100000,82.38000000,0.00002174,0.11280000
2022-03-17,41014.71000000,2766.51000000,0.84700000,87.99000000,0.00002253,0.11690000
2022-03-18,40522.19000000,2777.15000000,0.82700000,85.91000000,0.00002182,0.11510000
2022-03-19,41793.66000000,2947.85000000,0.86600000,90.25000000,0.00002231,0.11870000
2022-03-20,41942.34000000,2933.39000000,0.89800000,90.78000000,0.00002372,0.12230000
2022-03-21,40832.93000000,2843.77000000,0.87500000,87.70000000,0.00002266,0.11940000
2022-03-22,42236.46000000,3006.83000000,0.92900000,90.99000000,0.00002342,0.12170000
2022-03-23,42073.94000000,2947.00000000,0.96700000,90.11000000,0.00002325,0.12170000
2022-03-24,42712.87000000,3016.63000000,1.08700000,94.66000000,0.00002456,0.13650000
2022-03-25,43968.16000000,3135.78000000,1.14600000,103.51000000,0.00002455,0.13550000
2022-03-26,44394.03000000,3108.44000000,1.10800000,98.92000000,0.00002417,0.13120000
2022-03-27,44713.01000000,3143.76000000,1.14100000,101.82000000,0.00002479,0.14110000
2022-03-28,47049.40000000,3311.94000000,1.18100000,106.84000000,0.00002665,0.14880000
2022-03-29,47335.06000000,3369.98000000,1.19700000,109.17000000,0.00002678,0.14460000
2022-03-30,47435.46000000,3384.11000000,1.18800000,110.75000000,0.00002716,0.14250000
2022-03-31,47095.56000000,3397.49000000,1.19800000,121.25000000,0.00002773,0.14460000
2022-04-01,44599.98000000,3250.29000000,1.12300000,121.95000000,0.00002521,0.13500000
2022-04-02,46599.93000000,3474.98000000,1.17900000,134.78000000,0.00002656,0.14280000
2022-04-03,45943.25000000,3456.26000000,1.15900000,135.45000000,0.00002605,0.13920000
2022-04-04,46005.44000000,3490.09000000,1.17900000,135.31000000,0.00002662,0.14460000
2022-04-05,46645.82000000,3523.92000000,1.21200000,133.36000000,0.00002666,0.15030000
2022-04-06,45215.88000000,3342.85000000,1.13900000,123.69000000,0.00002594,0.16010000
2022-04-07,43294.04000000,3185.57000000,1.06000000,113.78000000,0.00002442,0.14270000
2022-04-08,43605.96000000,3267.66000000,1.09100000,122.08000000,0.00002508,0.15010000
2022-04-09,42380.00000000,3209.88000000,1.02900000,109.43000000,0.00002385,0.14220000
2022-04-10,42785.72000000,3257.32000000,1.05300000,113.40000000,0.00002480,0.14980000
2022-04-11,42111.22000000,3175.31000000,1.01200000,109.96000000,0.00002434,0.14630000
2022-04-12,39747.13000000,2983.04000000,0.92500000,99.72000000,0.00002221,0.13590000
2022-04-13,40076.05000000,3049.09000000,0.95400000,103.68000000,0.00002668,0.14050000
2022-04-14,41320.00000000,3117.90000000,0.97400000,105.62000000,0.00002652,0.14120000
2022-04-15,40200.94000000,3042.00000000,0.95200000,102.07000000,0.00002604,0.14400000
2022-04-16,40434.12000000,3038.29000000,0.95500000,101.07000000,0.00002583,0.14680000
2022-04-17,40230.86000000,3029.38000000,0.94200000,101.51000000,0.00002553,0.14280000
2022-04-18,39813.17000000,2995.18000000,0.92300000,101.18000000,0.00002498,0.14000000
2022-04-19,40693.79000000,3037.58000000,0.93000000,101.42000000,0.00002498,0.13960000
2022-04-20,41386.14000000,3091.62000000,0.94400000,108.29000000,0.00002529,0.14310000
2022-04-21,41693.58000000,3096.80000000,0.94900000,107.06000000,0.00002505,0.14090000
2022-04-22,40502.11000000,2995.41000000,0.91500000,102.55000000,0.00002448,0.13660000
2022-04-23,39463.02000000,2946.32000000,0.89300000,99.86000000,0.00002409,0.13480000
2022-04-24,39776.57000000,2955.92000000,0.89400000,101.30000000,0.00002427,0.13420000
2022-04-25,39253.71000000,2875.59000000,0.87200000,98.05000000,0.00002350,0.12870000
2022-04-26,40535.29000000,3001.00000000,0.88820000,101.00000000,0.00002430,0.15370000
2022-04-27,38343.18000000,2836.28000000,0.82940000,96.80000000,0.00002325,0.14010000
2022-04-28,39342.07000000,2883.85000000,0.83880000,99.14000000,0.00002318,0.13930000
2022-04-29,39533.01000000,2926.21000000,0.83520000,97.23000000,0.00002297,0.14160000
2022-04-30,38656.37000000,2818.26000000,0.80780000,94.09000000,0.00002229,0.13580000
2022-05-01,38041.44000000,2777.15000000,0.76400000,88.03000000,0.00002051,0.13010000
2022-05-02,38674.10000000,2840.72000000,0.78380000,89.34000000,0.00002137,0.13210000
2022-05-03,38521.64000000,2851.00000000,0.78890000,88.65000000,0.00002085,0.13140000
2022-05-04,38013.62000000,2798.04000000,0.78070000,86.14000000,0.00002076,0.12960000
2022-05-05,39729.41000000,2941.60000000,0.88510000,94.32000000,0.00002170,0.13700000
2022-05-06,36461.82000000,2746.39000000,0.79210000,82.84000000,0.00002018,0.12830000
2022-05-07,35812.21000000,2669.42000000,0.77240000,80.50000000,0.00001978,0.12790000
2022-05-08,34480.24000000,2545.08000000,0.74060000,76.94000000,0.00001886,0.12640000
2022-05-09,33563.15000000,2457.56000000,0.70630000,75.24000000,0.00001792,0.12200000
2022-05-10,30642.55000000,2300.79000000,0.61950000,64.46000000,0.00001494,0.10750000
2022-05-11,31205.96000000,2360.53000000,0.62790000,66.20000000,0.00001606,0.10910000
2022-05-12,28406.15000000,1971.56000000,0.44160000,45.18000000,0.00001108,0.07890000
2022-05-13,30582.54000000,2096.46000000,0.54690000,50.43000000,0.00001304,0.09330000
2022-05-14,29569.89000000,2054.40000000,0.54510000,51.73000000,0.00001284,0.08980000
2022-05-15,29721.65000000,2014.20000000,0.52020000,50.20000000,0.00001211,0.08740000
2022-05-16,30323.23000000,2076.19000000,0.57850000,56.09000000,0.00001262,0.09020000
2022-05-17,30363.59000000,2073.49000000,0.56870000,55.77000000,0.00001244,0.08990000
2022-05-18,29831.40000000,2039.00000000,0.55910000,55.09000000,0.00001228,0.08870000
2022-05-19,29196.78000000,1953.70000000,0.51770000,50.63000000,0.00001163,0.08450000
2022-05-20,30175.03000000,2023.03000000,0.53050000,51.50000000,0.00001181,0.08650000
2022-05-21,29258.18000000,1967.75000000,0.52270000,50.13000000,0.00001159,0.08440000
2022-05-22,29363.50000000,1974.14000000,0.52700000,50.14000000,0.00001174,0.08460000
2022-05-23,30171.32000000,2030.84000000,0.54200000,52.22000000,0.00001190,0.08560000
2022-05-24,29299.92000000,1987.90000000,0.52190000,49.89000000,0.00001187,0.08420000
2022-05-25,30198.09000000,2014.20000000,0.52870000,50.32000000,0.00001186,0.08400000
2022-05-26,29837.16000000,1948.46000000,0.51470000,48.18000000,0.00001165,0.08310000
2022-05-27,29020.01000000,1768.00000000,0.47010000,42.65000000,0.00001056,0.07840000
2022-05-28,28819.20000000,1765.08000000,0.45640000,41.32000000,0.00001064,0.08200000
2022-05-29,28984.32000000,1776.46000000,0.46010000,42.36000000,0.00001068,0.08060000
2022-05-30,30353.07000000,1880.07000000,0.51320000,45.95000000,0.00001174,0.08440000
2022-05-31,31772.82000000,1994.51000000,0.58440000,47.70000000,0.00001210,0.08760000
2022-06-01,31627.30000000,1929.97000000,0.60150000,44.78000000,0.00001159,0.08552000
2022-06-02,29730.12000000,1814.54000000,0.56300000,38.85000000,0.00001076,0.08066000
2022-06-03,30529.96000000,1827.52000000,0.59110000,41.15000000,0.00001117,0.08277000
2022-06-04,29560.12000000,1752.96000000,0.55140000,36.30000000,0.00001065,0.07988000
2022-06-05,29766.95000000,1793.85000000,0.56520000,38.30000000,0.00001081,0.08102000
2022-06-06,31251.00000000,1878.29000000,0.61820000,41.77000000,0.00001106,0.08308000
2022-06-07,29563.62000000,1756.75000000,0.58980000,39.55000000,0.00001057,0.07934000
2022-06-08,30026.72000000,1779.50000000,0.63060000,38.65000000,0.00001063,0.07956000
2022-06-09,30293.49000000,1799.31000000,0.64450000,39.12000000,0.00001064,0.07989000
2022-06-10,30114.38000000,1792.49000000,0.62940000,40.27000000,0.00001058,0.07941000
2022-06-11,29272.43000000,1669.63000000,0.58510000,37.54000000,0.00001022,0.07582000
2022-06-12,27553.23000000,1466.97000000,0.51820000,32.31000000,0.00000884,0.06604000
2022-06-13,25520.05000000,1350.83000000,0.47640000,28.85000000,0.00000831,0.05989000
2022-06-14,22127.91000000,1174.10000000,0.47810000,28.94000000,0.00000823,0.05541000
2022-06-15,21455.80000000,1173.09000000,0.46580000,28.80000000,0.00000807,0.05363000
